ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
1270,Domaine Saint Préfert,France,Southern Rhône,Collection Charles Giraud Châteauneuf-du-Pape,Domaine Saint Préfert,2018
1271,Domaine Lafage,France,Languedoc-Roussillon,Le Vignon,Domaine Lafage,2017
1272,Stephane Montez - Domaine du Monteillet,France,Northern Rhône,Côte-Rotie Bons Arrêts Monopole,Stephane Montez - Domaine du Monteillet,2017
1273,Château Mouton Rothschild,France,Bordeaux Left Bank,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,1990
1274,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2019
1275,Château de la Tour,France,Burgundy,Vieilles Vignes Clos Vougeot Grand Cru,Château de la Tour,2017
1276,Domaine G. Roumier,France,Burgundy,Bonnes-Mares Grand Cru,Domaine G. Roumier,2003
1277,Allegrini,Italy,Italian,Fieramonte Amarone della Valpolicella Riserva,Allegrini,2013
1278,Louis Jadot,France,Burgundy,Grands-Échézeaux Grand Cru,Louis Jadot,2008
1279,Domaine de Marcoux,France,Southern Rhône,Châteauneuf-du-Pape Vieilles Vignes,Domaine de Marcoux,2010
1280,Marqués de Murrieta,Spain,Spanish,Reserva Rioja (Finca Ygay),Marqués de Murrieta,1954
1281,Hentley Farm,Australia,Australian,Clos Otto,Hentley Farm,2018
1282,Domaine Gros Frère et Soeur,France,Burgundy,Richebourg Grand Cru,Domaine Gros Frère et Soeur,2005
1283,Monteverro,Italy,Tuscan,Toscana,Monteverro,2017
1285,Jacques Cacheux,France,Burgundy,Echezeaux Grand Cru,Jacques Cacheux,2005
1286,Domaine Leroy,France,Burgundy,Clos de Vougeot Grand Cru,Domaine Leroy,2001
1287,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2019
1288,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2018
1289,Bel Air-Marquis d'Aligre,France,Bordeaux Left Bank,Margaux,Bel Air-Marquis d'Aligre,1970
1290,André Brunel,France,Southern Rhône,Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape,André Brunel,1990
1292,M. Chapoutier,France,Northern Rhône,Ermitage Les Greffieux,M. Chapoutier,2006
1293,Diamond Creek,United States,Napa Valley,Gravelly Meadow Cabernet Sauvignon,Diamond Creek,2018
1294,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,2014
1295,Domaine Trapet,France,Burgundy,Latricières-Chambertin Grand Cru,Domaine Trapet,2010
1296,Palmaz,United States,Napa Valley,Gaston Cabernet Sauvignon,Palmaz,2017
1297,Hartenberg,South Africa,South African,The Stork,Hartenberg,2017
1298,E. Guigal,France,Northern Rhône,Côte-Rôtie Blonde La Mouline ,E. Guigal,2012
1299,Golan Heights Winery,Israel,Israeli,Yarden Yonatan Vineyard Cabernet Sauvignon,Golan Heights Winery,2010
1300,Domaine Bruno Clair,France,Burgundy,Chambertin Clos de Bèze Grand Cru,Domaine Bruno Clair,2011
1301,Robert Groffier,France,Burgundy,Bonnes-Mares Grand Cru,Robert Groffier,2003
1302,La Mondotte,France,Bordeaux Right Bank,Saint-Emilion Grand Cru (Premier Grand Cru Classé),La Mondotte,2002
1303,Domaine René Engel,France,Burgundy,Grands-Échézeaux Grand Cru,Domaine René Engel,2003
1304,Domaine G. Roumier,France,Burgundy,Bonnes-Mares Grand Cru,Domaine G. Roumier,1996
1305,Rocche dei Manzoni,Italy,Italian,Vigna Cappella di S. Stefano Perno Barolo,Rocche dei Manzoni,2015
1306,Domaine Armand Rousseau,France,Burgundy,Gevrey-Chambertin 1er Cru 'Clos St Jacques',Domaine Armand Rousseau,2016
1307,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape Pignan Rouge,Château Rayas,2011
1308,Eisele Vineyard,United States,Napa Valley,Cabernet Sauvignon,Eisele Vineyard,2018
1309,Biserno,Italy,Tuscan,Lodovico,Biserno,2018
1310,The Hess Collection,United States,Napa Valley,The Lion Mount Veeder Estate Cabernet Sauvignon,The Hess Collection,2016
1311,Domaine Lionnet,France,Northern Rhône,Terre Brûlée Cornas,Domaine Lionnet,2005
1312,Wendouree,Australia,Australian,Shiraz,Wendouree,2010
1313,Domaine Faiveley,France,Burgundy,Mazis-Chambertin Grand Cru,Domaine Faiveley,2016
1314,Château de la Tour,France,Burgundy,Clos Vougeot Grand Cru,Château de la Tour,2018
1315,Enclos,France,Bordeaux Right Bank,Tourmaline Pomerol,Enclos,2015
1316,Château Magdelaine,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Magdelaine,1983
1317,Sherwin Family Vineyards,United States,Napa Valley,Estate Cabernet Sauvignon,Sherwin Family Vineyards,2017
1318,Domaine G. Roumier,France,Burgundy,Bonnes-Mares Grand Cru,Domaine G. Roumier,2017
1319,M. Chapoutier,France,Northern Rhône,Ermitage Le Méal,M. Chapoutier,1999
1320,Philippe Livera (Domaine des Tilleuls),France,Burgundy,Gevrey-Chambertin 'Les Evocelles',Philippe Livera (Domaine des Tilleuls),2017
1321,Méo-Camuzet,France,Burgundy,Vosne-Romanée 1er Cru 'Aux Brulées',Méo-Camuzet,2012
1322,Domaine Anne Gros,France,Burgundy,Richebourg Grand Cru,Domaine Anne Gros,2017
1323,Château La Violette,France,Bordeaux Right Bank,Pomerol,Château La Violette,2010
1324,René Bouvier,France,Burgundy,Charmes-Chambertin Grand Cru,René Bouvier,2014
1325,Domaine Rossignol-Trapet,France,Burgundy,Chapelle-Chambertin Grand Cru,Domaine Rossignol-Trapet,2017
1326,Méo-Camuzet,France,Burgundy,Echezeaux Grand Cru 'Les Rouges du Bas',Méo-Camuzet,2012
1327,Zuccardi,Argentina,Argentinian,Finca Piedra Infinita Supercal,Zuccardi,2017
1328,Domaine Jacques Prieur,France,Burgundy,Musigny Grand Cru,Domaine Jacques Prieur,2008
1329,Oasi degli Angeli,Italy,Central Italy,Kurni Marche,Oasi degli Angeli,2020
1330,Domaine Dujac,France,Burgundy,Clos de la Roche Grand Cru,Domaine Dujac,2018
1331,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,2017
1332,Domaine du Comte Liger-Belair,France,Burgundy,Vosne-Romanée Premier Cru Aux Reignots,Domaine du Comte Liger-Belair,2005
1333,Gaja,Italy,Italian,Sorì Tildìn (Barbaresco) Langhe,Gaja,1985
1334,Domaine Trapet,France,Burgundy,Chambertin Grand Cru,Domaine Trapet,1995
1335,Hundred Acre,Australia,Australian,Ancient Way Vineyard Summer's Block Shiraz,Hundred Acre,2006
1336,Château Rauzan-Gassies,France,Bordeaux Left Bank,Gassies Margaux,Château Rauzan-Gassies,2004
1337,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1952
1338,Domaine Comte Georges de Vogüé,France,Burgundy,Chambolle-Musigny,Domaine Comte Georges de Vogüé,2019
1339,The Cave,Israel,Israeli,Old Vines,The Cave,2010
1341,Domaine Bruno Clair,France,Burgundy,Chambertin Clos de Bèze Grand Cru,Domaine Bruno Clair,2017
1342,Domaine de la Vougeraie,France,Burgundy,Bonnes Mares Grand Cru,Domaine de la Vougeraie,2006
1343,Quinta da Boavista,Portugal,Portuguese,Vinha do Oratório Vinhas Velhas,Quinta da Boavista,2017
1344,Le Chiuse,Italy,Italian,Diecianni Brunello di Montalcino Riserva,Le Chiuse,2012
1345,Domaine du Comte Liger-Belair,France,Burgundy,Echezeaux Grand Cru,Domaine du Comte Liger-Belair,2007
1346,Domaine Leroy,France,Burgundy,Vosne-Romanée 1er Cru 'Les Beaux Monts',Domaine Leroy,1996
1347,Aldo Conterno,Italy,Italian,Barolo Riserva Granbussia,Aldo Conterno,2009
1348,Bouchard Père & Fils,France,Burgundy,Chambertin-Clos-de-Beze Grand Cru,Bouchard Père & Fils,2013
1349,Château Trotanoy,France,Bordeaux Right Bank,Pomerol,Château Trotanoy,1976
1350,Château Mouton Rothschild,France,Bordeaux Left Bank,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,1976
1351,Greenock Creek,Australia,Australian,Roennfeldt Road Shiraz,Greenock Creek,1998
1352,La Rioja Alta,Spain,Spanish,Rioja Gran Reserva 904,La Rioja Alta,1978
1353,Domaine Armand Rousseau,France,Burgundy,Gevrey-Chambertin 1er Cru Lavaux St. Jacques,Domaine Armand Rousseau,2015
1354,Domaine du Clos de Tart,France,Burgundy,Clos de Tart Grand Cru Monopole,Domaine du Clos de Tart,2019
1355,M. Chapoutier,France,Northern Rhône,Ermitage Le Méal,M. Chapoutier,2016
1356,Enclos,France,Bordeaux Right Bank,Tourmaline Pomerol,Enclos,2017
1357,Domaine de la Vougeraie,France,Burgundy,Corton Grand Cru Le 'Clos du Roi',Domaine de la Vougeraie,2017
1358,Paul Autard,France,Southern Rhône,Cuvée La Côte Ronde Châteauneuf-du-Pape,Paul Autard,2018
1359,Domaine René Engel,France,Burgundy,Vosne-Romanée Premier Cru Les Brulées,Domaine René Engel,2003
1360,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,1974
1361,Domaine G. Roumier,France,Burgundy,Bonnes-Mares Grand Cru,Domaine G. Roumier,2010
1362,Domaine Dujac,France,Burgundy,Morey-Saint-Denis Premier Cru,Domaine Dujac,2015
1363,Domaine Tortochot,France,Burgundy,Chambertin Grand Cru,Domaine Tortochot,2015
1364,Henri Richard,France,Burgundy,Mazoyères-Chambertin Grand Cru,Henri Richard,2013
1365,Domaine Jacques Prieur,France,Burgundy,Chambertin Grand Cru,Domaine Jacques Prieur,2013
1367,Château Bellevue-Mondotte,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Bellevue-Mondotte,2015
1368,Château Ausone,France,Bordeaux Right Bank,Chapelle d'Ausone Saint-Émilion Grand Cru,Château Ausone,2016
1369,Michel & Stéphane Ogier,France,Northern Rhône,La Belle Hélène Côte-Rôtie,Michel & Stéphane Ogier,2010
1370,Laurent Roumier,France,Burgundy,Clos-Vougeot Grand Cru,Laurent Roumier,2018
1371,Domaine Armand Rousseau,France,Burgundy,Clos de La Roche Grand Cru,Domaine Armand Rousseau,2018
1372,Terroir Al Límit Soc. Lda,Spain,Spanish,Les Manyes,Terroir Al Límit Soc. Lda,2018
1373,Niepoort,Portugal,Portuguese,Douro Turris,Niepoort,2016
1374,Quintodecimo,Italy,Southern Italy,Vigna Grande Cerzito Taurasi Riserva,Quintodecimo,2016
1375,Domaine Armand Rousseau,France,Burgundy,Clos de La Roche Grand Cru,Domaine Armand Rousseau,1990
1376,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,1988
1377,Bouchard Père & Fils,France,Burgundy,Chapelle-Chambertin Grand Cru,Bouchard Père & Fils,2009
1378,Domaine Leroy,France,Burgundy,Richebourg Grand Cru,Domaine Leroy,1996
1380,Golan Heights Winery,Israel,Israeli,Yarden Bar'on Vineyard Cabernet Sauvignon,Golan Heights Winery,2017
1381,Bodega Contador (Benjamín Romeo),Spain,Spanish,Contador Rioja,Bodega Contador (Benjamín Romeo),2018
1382,Delas,France,Northern Rhône,La Landonne Côte-Rôtie,Delas,2017
1383,Château Ausone,France,Bordeaux Right Bank,Chapelle d'Ausone Saint-Émilion Grand Cru,Château Ausone,2015
1384,Domaine René Engel,France,Burgundy,Vosne-Romanée,Domaine René Engel,2000
1385,Sequoia Grove,United States,Napa Valley,Cabernet Sauvignon Lamoreaux Vineyard ,Sequoia Grove,2016
1386,M. Chapoutier,France,Northern Rhône,Ermitage Le Pavillon,M. Chapoutier,2016
1387,Domaine du Comte Liger-Belair,France,Burgundy,La Romanee Grand Cru Monopole,Domaine du Comte Liger-Belair,2012
1388,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2018
1389,Delas,France,Northern Rhône,La Landonne Côte-Rôtie,Delas,2016
1390,Domaine de la Vougeraie,France,Burgundy,Charmes-Chambertin Grand Cru Les Mazoyères,Domaine de la Vougeraie,2017
1391,Domaine Comte Georges de Vogüé,France,Burgundy,Bonnes-Mares Grand Cru,Domaine Comte Georges de Vogüé,2018
1392,Hubert Lignier,France,Burgundy,Clos de la Roche Grand Cru,Hubert Lignier,2002
1393,Buglioni,Italy,Italian,Teste Dure Amarone Riserva,Buglioni,2015
1394,Domaine Trapet,France,Burgundy,Gevrey-Chambertin,Domaine Trapet,2000
1395,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1959
1396,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2019
1397,Méo-Camuzet,France,Burgundy,Nuits-Saint-Georges 1er Cru 'Aux Boudots',Méo-Camuzet,2018
1398,Clos Rougeard,France,Middle Loire,Le Bourg Saumur Champigny,Clos Rougeard,2002
1400,Domaine Jamet,France,Northern Rhône,Côte-Rôtie,Domaine Jamet,1996
1401,Domaine Taupenot-Merme,France,Burgundy,Mazoyères Chambertin Grand Cru,Domaine Taupenot-Merme,2012
1402,Comte Armand,France,Burgundy,Pommard 1er Cru 'Clos des Epeneaux' Monopole,Comte Armand,1995
1404,Hospices de Beaune,France,Burgundy,Santenay Cuvée Christine Friedberg,Hospices de Beaune,2014
1405,Domaine de la Vougeraie,France,Burgundy,Clos de Vougeot Grand Cru,Domaine de la Vougeraie,2018
1406,Domaine Denis Mortet,France,Burgundy,Clos de Vougeot Grand Cru,Domaine Denis Mortet,2011
1407,Quinta das Bágeiras,Portugal,Central Portugal,Fogueira,Quinta das Bágeiras,2004
1408,Clos Rougeard,France,Middle Loire,Les Poyeux Saumur Champigny,Clos Rougeard,2002
1409,Domaine Leroy,France,Burgundy,Clos de Vougeot Grand Cru,Domaine Leroy,1998
1410,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,1987
1411,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2011
1412,Enclos,France,Bordeaux Right Bank,Tourmaline Pomerol,Enclos,2014
1413,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,1987
1414,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1960
1415,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2008
1416,Domaine de La Romanée-Conti,France,Burgundy,Corton Grand Cru,Domaine de La Romanée-Conti,2019
1417,Black Stallion,United States,Californian,Bucephalus Red Blend,Black Stallion,2018
1418,Álvaro Palacios,Spain,Spanish,Quiñon de Valmira,Álvaro Palacios,2017
1419,Descendientes de J. Palacios,Spain,Spanish,La Faraona Bierzo (Corullón),Descendientes de J. Palacios,2016
1420,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1968
1421,Domaine Georges Mugneret-Gibourg,France,Burgundy,La Colombière Vosne-Romanée,Domaine Georges Mugneret-Gibourg,2018
1422,E. Guigal,France,Northern Rhône,Côte-Rôtie La Turque,E. Guigal,1985
1423,Domaine Armand Rousseau,France,Burgundy,Gevrey-Chambertin 1er Cru 'Clos St Jacques',Domaine Armand Rousseau,2018
1424,Domaine Anne Gros,France,Burgundy,Richebourg Grand Cru,Domaine Anne Gros,2016
1425,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1947
1426,Bouchard Père & Fils,France,Burgundy,La Romanée Grand Cru,Bouchard Père & Fils,1990
1427,Quinta da Boavista,Portugal,Portuguese,Quinta da Boavista Vinha do Ujo Vinhas Velhas,Quinta da Boavista,2017
1428,Descendientes de J. Palacios,Spain,Spanish,La Faraona Bierzo (Corullón),Descendientes de J. Palacios,2018
1429,Domaine G. Roumier,France,Burgundy,Bonnes-Mares Grand Cru,Domaine G. Roumier,2016
1430,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1928
1431,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1929
1432,E. Guigal,France,Northern Rhône,Côte-Rôtie La Landonne,E. Guigal,2018
1433,Domaine Anne Gros,France,Burgundy,Richebourg Grand Cru,Domaine Anne Gros,1993
1434,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,1984
1435,Domaine Dujac,France,Burgundy,Bonnes-Mares Grand Cru,Domaine Dujac,2009
1436,Bruno Giacosa,Italy,Italian,Barbaresco Santo Stefano Riserva,Bruno Giacosa,1990
1437,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2007
1438,Henri Bonneau,France,Southern Rhône,Chateauneuf-du-Pape Réserve des Célestins,Henri Bonneau,2014
1439,Henri Bonneau,France,Southern Rhône,Chateauneuf-du-Pape Réserve des Célestins,Henri Bonneau,1989
1440,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1968
1441,Domaine Leroy,France,Burgundy,Richebourg Grand Cru,Domaine Leroy,2009
1442,Diamond Creek,United States,Napa Valley,Volcanic Hill Cabernet Sauvignon,Diamond Creek,1983
1443,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1958
1444,Domaine G. Roumier,France,Burgundy,Bonnes-Mares Grand Cru,Domaine G. Roumier,2012
1445,Emmanuel Rouget,France,Burgundy,Vosne-Romanée 1er Cru Cros Parantoux,Emmanuel Rouget,2015
1446,Viñedo Chadwick,Chile,Chilean,Red,Viñedo Chadwick,2020
1447,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1962
1448,Domaine Leroy,France,Burgundy,Clos de la Roche Grand Cru,Domaine Leroy,2001
1449,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1968
1450,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2009
1451,Catena Zapata,Argentina,Argentinian,Adrianna Vineyard River Stones Malbec,Catena Zapata,2019
1452,Mas Becha,France,Languedoc-Roussillon,MVD,Mas Becha,2015
1453,Boekenhoutskloof,South Africa,South African,The Journeyman,Boekenhoutskloof,2011
1454,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1969
1455,Domaine Leroy,France,Burgundy,Richebourg Grand Cru,Domaine Leroy,2006
1456,Fait Main,United States,Napa Valley,Las Piedras Vineyard,Fait Main,2017
1457,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1963
1458,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1928
1459,Emmanuel Rouget,France,Burgundy,Vosne-Romanée 1er Cru Cros Parantoux,Emmanuel Rouget,2016
1460,Domaine G. Roumier,France,Burgundy,Chambolle-Musigny 1er Cru 'Amoureuses',Domaine G. Roumier,2004
1461,Bodega Contador (Benjamín Romeo),Spain,Spanish,Contador Rioja,Bodega Contador (Benjamín Romeo),2019
1462,Mommessin,France,Burgundy,Clos de Tart Grand Cru,Mommessin,2005
1463,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1953
1464,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1918
1465,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,2018
1466,Domaine du Comte Liger-Belair,France,Burgundy,Vosne-Romanée Premier Cru Aux Reignots,Domaine du Comte Liger-Belair,2004
1467,Domaine G. Roumier,France,Burgundy,Chambolle-Musigny 1er Cru 'Amoureuses',Domaine G. Roumier,2005
1468,Domaine Anne Gros,France,Burgundy,Richebourg Grand Cru,Domaine Anne Gros,2018
1469,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1940
1470,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1937
1471,Dominio de Pingus,Spain,Spanish,Pingus,Dominio de Pingus,2019
1473,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1957
1474,Vineyard 29,United States,Napa Valley,Estate Cabernet Sauvignon,Vineyard 29,2018
1475,Domaine d'Auvenay (Lalou Bize Leroy),France,Burgundy,Mazis-Chambertin Grand Cru,Domaine d'Auvenay (Lalou Bize Leroy),1998
1476,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1928
1477,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2019
1478,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1949
1479,Mommessin,France,Burgundy,Clos de Tart Grand Cru,Mommessin,2001
1480,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2011
1481,Eisele Vineyard,United States,Napa Valley,Cabernet Sauvignon,Eisele Vineyard,2019
1482,Domaine Leroy,France,Burgundy,Richebourg Grand Cru,Domaine Leroy,1989
1483,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2021
1484,Méo-Camuzet,France,Burgundy,Richebourg Grand Cru,Méo-Camuzet,2016
