ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
13214,Tenuta San Guido Sassicaia 2001,Bolgheri, Tuscany, Italy,Bordeaux Red Blends,,2001
13215,Chateau Latour (scuffed label) 2001,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2001
13216,Chateau Mouton Rothschild 1997,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1997
13217,Shafer Hillside Select Cabernet Sauvignon 2001,Napa Valley, California,Cabernet Sauvignon,,2001
13218,Robert Foley Vineyards Charbono 2005,Napa Valley, California,Bonarda,,2005
13219,Chateau Doisy Daene (375ML half-bottle) 2015,Barsac, Bordeaux, France,Other Dessert,,2015
13220,Pride Mountain Vineyards Reserve Cabernet Sauvignon 2000,North Coast, California,Cabernet Sauvignon,,2000
13221,Wine Spots Napa Cabernet Sauvignon 2011,Napa Valley, California,Cabernet Sauvignon,,2011
13222,Pride Mountain Vineyards Reserve Cabernet Sauvignon 2012,St. Helena, Napa Valley, California,Cabernet Sauvignon,,2012
13223,Kistler Vineyards Trenton Roadhouse Chardonnay (1.5 Liter Magnum) 2011,Sonoma County, California,Chardonnay,,2011
13224,Harlan The Maiden 2006,Oakville, Napa Valley, California,Bordeaux Red Blends,,2006
13225,Joseph Phelps Insignia 2003,Napa Valley, California,Bordeaux Red Blends,,2003
13226,Chateau Monbousquet 2015,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2015
13227,Louis Roederer Cristal Brut 1996,Champagne, France,Vintage Sparkling Wine,,1996
13228,Saxum Broken Stones 2011,Paso Robles, Central Coast, California,Rhone Red Blends,,2011
13229,Verite La Joie 2000,Sonoma County, California,Bordeaux Red Blends,,2000
13230,Chateau Mouton Rothschild 2010,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2010
13231,Schrader T6 Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2011,Oakville, Napa Valley, California,Cabernet Sauvignon,,2011
13232,Century Cellars Merlot 2015,California,Merlot,,2015
13233,Cayuse Cailloux Syrah 2010,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2010
13234,Chateau Margaux 2014,Margaux, Bordeaux, France,Bordeaux Red Blends,,2014
13235,Chateau Sansonnet 2016,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2016
13236,Chateau d'Yquem Sauternes 1994,Sauternes, Bordeaux, France,Other Dessert,,1994
13237,Chateau Haut-Brion 1985,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,1985
13238,Chateau Pontet-Canet 2014,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2014
13239,Saxum Heart Stone Vineyard 2012,Adelaida District, Paso Robles, Central Coast, California,Rhone Red Blends,,2012
13240,Philip Togni Cabernet Sauvignon 2013,Spring Mountain District, Napa Valley, California,Cabernet Sauvignon,,2013
13241,Harlan The Maiden 2004,Oakville, Napa Valley, California,Bordeaux Red Blends,,2004
13242,Hundred Acre Kayli Morgan Cabernet Sauvignon 2013,Napa Valley, California,Cabernet Sauvignon,,2013
13243,Chateau La Gaffeliere 2005,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2005
13244,Far Niente Cabernet Sauvignon 2001,Napa Valley, California,Cabernet Sauvignon,,2001
13245,Pine Ridge Stags Leap Cabernet Sauvignon 1999,Napa Valley, California,Cabernet Sauvignon,,1999
13246,Shafer Hillside Select Cabernet Sauvignon 1994,Napa Valley, California,Cabernet Sauvignon,,1994
13247,Chateau Ducru-Beaucaillou 2001,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2001
13248,Chateau d'Yquem Sauternes 2000,Sauternes, Bordeaux, France,Other Dessert,,2000
13249,Caymus Napa Valley Cabernet Sauvignon 2013,Napa Valley, California,Cabernet Sauvignon,,2013
13250,Schrader CCS Cabernet Sauvignon 2007,Oakville, Napa Valley, California,Cabernet Sauvignon,,2007
13251,Sloan Proprietary Red 2006,Rutherford, Napa Valley, California,Bordeaux Red Blends,,2006
13252,Chateau Cheval Blanc 1998,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,1998
13253,Pride Mountain Vineyards Cabernet Sauvignon 2003,North Coast, California,Cabernet Sauvignon,,2003
13254,Carruades de Lafite 2016,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2016
13255,Maybach Family Vineyards Materium 2008,Napa Valley, California,Cabernet Sauvignon,,2008
13256,Montevetrano Colli di Salerno 2010,Campania, Italy,Other Red Blends,,2010
13257,Leonetti Cabernet Sauvignon 1999,Walla Walla Valley, Columbia Valley, Washington,Cabernet Sauvignon,,1999
13258,Kosta Browne Gary's Vineyard Pinot Noir 2014,Santa Lucia Highlands, Monterey, Central Coast, California,Pinot Noir,,2014
13259,Caymus Napa Valley Cabernet Sauvignon 2009,Napa Valley, California,Cabernet Sauvignon,,2009
13260,Sine Qua Non The Thrill of Stamp Collecting Syrah 2009,California,Syrah/Shiraz,,2009
13261,Turley Buck Cobb Vineyard Zinfandel 2015,Amador, Sierra Foothills, California,Zinfandel,,2015
13262,Joseph Phelps Insignia 1996,Napa Valley, California,Bordeaux Red Blends,,1996
13263,Caymus Napa Valley Cabernet Sauvignon (1 Liter Bottle) 2013,Napa Valley, California,Cabernet Sauvignon,,2013
13264,Chateau Palmer 2015,Margaux, Bordeaux, France,Bordeaux Red Blends,,2015
13265,Chateau Pape Clement 2012,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2012
13266,Silver Oak Napa Valley Cabernet Sauvignon (1.5 Liter Magnum) 1995,Napa Valley, California,Cabernet Sauvignon,,1995
13267,Bond Matriarch 2002,Napa Valley, California,Bordeaux Red Blends,,2002
13268,Frescobaldi CastelGiocondo Brunello di Montalcino 2010,Montalcino, Tuscany, Italy,Sangiovese,,2010
13269,North by Northwest NxNW Columbia Valley Cabernet Sauvignon 2014,Columbia Valley, Washington,Cabernet Sauvignon,,2014
13270,Caymus Napa Valley Cabernet Sauvignon 2012,Napa Valley, California,Cabernet Sauvignon,,2012
13271,Sine Qua Non For The Love Of It Syrah 2002,California,Syrah/Shiraz,,2002
13272,Tour Saint Christophe 2015,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2015
13273,Viader Proprietary Red 2001,Napa Valley, California,Bordeaux Red Blends,,2001
13274,Schrader Beckstoffer Georges III Vyd. Cabernet Sauvignon 2014,Rutherford, Napa Valley, California,Cabernet Sauvignon,,2014
13275,Chateau Berliquet 2015,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2015
13276,Chateau Brane-Cantenac 2016,Margaux, Bordeaux, France,Bordeaux Red Blends,,2016
13277,Caymus Napa Valley Cabernet Sauvignon 1999,Napa Valley, California,Cabernet Sauvignon,,1999
13278,Kosta Browne One Sixteen Chardonnay 2013,Russian River, Sonoma County, California,Chardonnay,,2013
13279,Araujo Eisele Vineyard Syrah 1999,Calistoga, Napa Valley, California,Syrah/Shiraz,,1999
13280,Bond Matriarch 2005,Napa Valley, California,Bordeaux Red Blends,,2005
13281,Silver Oak Napa Valley Cabernet Sauvignon 1998,Napa Valley, California,Cabernet Sauvignon,,1998
13282,Turley Salvador Zinfandel 2014,Central Coast, California,Zinfandel,,2014
13283,Hundred Acre Kayli Morgan Cabernet Sauvignon 2012,Napa Valley, California,Cabernet Sauvignon,,2012
13284,Chateau Haut-Bages Liberal 2010,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2010
13285,Chateau Leoville Poyferre 2012,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2012
13286,Robert Mondavi Reserve Cabernet Sauvignon (slightly scuffed label) 1997,Oakville, Napa Valley, California,Cabernet Sauvignon,,1997
13287,Chateau Mouton Rothschild (top shoulder) 1982,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1982
13288,Silver Oak Napa Valley Cabernet Sauvignon 2000,Napa Valley, California,Cabernet Sauvignon,,2000
13289,Quilceda Creek Columbia Valley Red 2006,Columbia Valley, Washington,Bordeaux Red Blends,,2006
13290,Chateau Barde Haut 2015,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2015
13291,Chateau Lalande-Borie 2016,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2016
13292,Chateau Reynon Blanc 2017,Bordeaux, France,Sauvignon Blanc,,2017
13293,Chateau Siran 2015,Margaux, Bordeaux, France,Bordeaux Red Blends,,2015
13294,Chateau Beau-Sejour Becot 2018,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2018
13295,PlumpJack Oakville Estate Cabernet Sauvignon 1997,Oakville, Napa Valley, California,Cabernet Sauvignon,,1997
13296,Chateau Ducru-Beaucaillou 2018,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2018
13297,Tenuta Sette Ponti Crognolo 2012,Tuscany, Italy,Tuscan Blends,,2012
13298,Screaming Eagle Cabernet Sauvignon 2002,Oakville, Napa Valley, California,Cabernet Sauvignon,,2002
13299,Cayuse Flying Pig 2006,Walla Walla Valley, Columbia Valley, Washington,Bordeaux Red Blends,,2006
13300,Chateau Leoville Barton 2011,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2011
13301,Chateau Lynch-Bages 1995,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1995
13302,Chateau Fonplegade 2015,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2015
13303,Chateau Fonroque 2016,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2016
13304,Bond Vecina 2005,Napa Valley, California,Bordeaux Red Blends,,2005
13305,Clos des Papes Chateauneuf-du-Pape 2006,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2006
13306,Quilceda Creek Columbia Valley Red 2009,Columbia Valley, Washington,Bordeaux Red Blends,,2009
13307,La Crema Sonoma Coast Chardonnay 2006,Sonoma Coast, Sonoma County, California,Chardonnay,,2006
13308,Grgich Hills Estate Cabernet Sauvignon 2009,Napa Valley, California,Cabernet Sauvignon,,2009
13309,Caymus Napa Valley Cabernet Sauvignon 2002,Napa Valley, California,Cabernet Sauvignon,,2002
13310,Aubert Reuling Vineyard Pinot Noir 2006,Sonoma Coast, Sonoma County, California,Pinot Noir,,2006
13311,Jordan Cabernet Sauvignon 2000,Sonoma County, California,Cabernet Sauvignon,,2000
13312,Chateau Pichon Longueville Comtesse de Lalande 2016,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2016
13313,Stag's Leap Wine Cellars Artemis Cabernet Sauvignon 2013,Napa Valley, California,Cabernet Sauvignon,,2013
13314,Pahlmeyer Napa Valley Proprietary Red 1994,Napa Valley, California,Bordeaux Red Blends,,1994
13315,Stag's Leap Wine Cellars Cask 23 Cabernet Sauvignon 1991,California,Cabernet Sauvignon,,1991
13316,Quilceda Creek Palengat Proprietary Red Blend 2007,Yakima Valley, Columbia Valley, Washington,Bordeaux Red Blends,,2007
13317,Kosta Browne Russian River Pinot Noir 2008,Russian River, Sonoma County, California,Pinot Noir,,2008
13318,Sandeman Vau Vintage Port 1997,Portugal,Port,,1997
13319,Chateau Clerc Milon 2016,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2016
13320,Ridge Monte Bello (1.5 Liter Magnum) 2008,Santa Cruz Mountains, California,Bordeaux Red Blends,,2008
13321,Williams Selyem Russian River Valley Pinot Noir 2006,Russian River, Sonoma County, California,Pinot Noir,,2006
13322,Williams Selyem Central Coast Pinot Noir 2014,Central Coast, California,Pinot Noir,,2014
13323,Sine Qua Non Dangerous Birds Grenache 2007,California,Grenache,,2007
13324,Schrader T6 Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2010,Napa Valley, California,Cabernet Sauvignon,,2010
13325,Turley Hayne Petite Syrah 2001,Napa Valley, California,Petite Sirah,,2001
13326,Chateau Cantenac Brown 2010,Margaux, Bordeaux, France,Bordeaux Red Blends,,2010
13327,Screaming Eagle Second Flight 2008,Oakville, Napa Valley, California,Bordeaux Red Blends,,2008
13328,Beaulieu Vineyard Georges de Latour Private Reserve 1985,Napa Valley, California,Cabernet Sauvignon,,1985
13329,Chateau Lascombes 2010,Margaux, Bordeaux, France,Bordeaux Red Blends,,2010
13330,Terra d'Oro Pinot Grigio 2017,Clarksburg, Yolo County, California,Pinot Gris/Grigio,,2017
13331,Cecchi Chianti Classico 2002,Chianti Classico, Chianti, Tuscany, Italy,Sangiovese,,2002
13332,Thierry Germain Saumur Blanc l'Insolite 2019,Saumur, Loire, France,Chenin Blanc,,2019
13333,Jean-Claude Bachelet Bourgogne Pinot Noir 2019,Cote d'Or, Burgundy, France,Pinot Noir,,2019
13334,Chateau Faugeres 2005,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2005
13335,Bond St. Eden 2002,Oakville, Napa Valley, California,Bordeaux Red Blends,,2002
13336,Domaine des Marrans Morgon Corcelette 2020,Beaujolais, Burgundy, France,Gamay,,2020
13337,Cantine Elvio Tintero Vino Bianco 2021,Piedmont, Italy,Other White Blends,,2021
13338,Tenuta San Guido Sassicaia 2006,Bolgheri, Tuscany, Italy,Bordeaux Red Blends,,2006
13339,Bruno Rocca Langhe Fralu Nebbiolo 2017,Langhe, Piedmont, Italy,Nebbiolo,,2017
13340,Chateau Lynch-Bages 1997,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1997
13341,Chateau Saint Sulpice Rouge 2019,Bordeaux, France,Bordeaux Red Blends,,2019
13342,Quintessa (slightly stained label) 2012,Rutherford, Napa Valley, California,Cabernet Sauvignon,,2012
13343,Hope Basalt Block Shiraz 2017,Hunter Valley, New South Wales, Australia,Syrah/Shiraz,,2017
13344,Lail J. Daniel Cuvee Cabernet Sauvignon 2011,Napa Valley, California,Cabernet Sauvignon,,2011
13345,Stag's Leap Wine Cellars Cabernet Sauvignon 1997,Napa Valley, California,Cabernet Sauvignon,,1997
13346,Sea Smoke Cellars Southing Pinot Noir 2004,Central Coast, California,Pinot Noir,,2004
13347,Turley Hayne Zinfandel 2014,Napa Valley, California,Zinfandel,,2014
13348,Chateau Faugeres 2016,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2016
13349,Chasing Lions Chardonnay 2019,California,Chardonnay,,2019
13350,Chateau Barde Haut 2014,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2014
13351,Chateau Branaire-Ducru 2003,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2003
13352,Chateau Haut-Brion Le Clarence de Haut-Brion 2016,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2016
13353,Chateau Lynch-Bages 2012,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2012
13354,Chateau d'Yquem Sauternes 1983,Sauternes, Bordeaux, France,Other Dessert,,1983
13355,Robert Foley Vineyards Claret 2005,Napa Valley, California,Bordeaux Red Blends,,2005
13356,Schrader Beckstoffer Georges III Vyd. Cabernet Sauvignon 2017,Rutherford, Napa Valley, California,Cabernet Sauvignon,,2017
13357,Diora Rose of Pinot Noir 2020,San Bernabe, Monterey, Central Coast, California,Ros̩,,2020
13358,Harlan Estate (slightly torn label) 1994,Napa Valley, California,Bordeaux Red Blends,,1994
13359,Chateau Yon Figeac 2000,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2000
13360,Shafer One Point Five Cabernet Sauvignon 2004,Napa Valley, California,Cabernet Sauvignon,,2004
13361,Chateau Haut-Bailly 2016,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2016
13362,Chateau Montelena Estate Cabernet Sauvignon 1991,Calistoga, Napa Valley, California,Cabernet Sauvignon,,1991
13363,Beaulieu Vineyard Georges de Latour Private Reserve 2001,Napa Valley, California,Cabernet Sauvignon,,2001
13364,Caymus Special Selection Cabernet Sauvignon 2008,Napa Valley, California,Cabernet Sauvignon,,2008
13365,Chateau Destieux 2005,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2005
13366,Chateau Cheval Blanc (scuffed label) 1999,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,1999
13367,Beaulieu Vineyard Georges de Latour Private Reserve 1984,Napa Valley, California,Cabernet Sauvignon,,1984
13368,Aubert CIX Vineyard Chardonnay 2016,Sonoma Coast, Sonoma County, California,Chardonnay,,2016
13369,Chateau Pontet-Canet 2004,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2004
13370,Galardi Terra di Lavoro 2011,Campania, Italy,Aglianico,,2011
13371,Shafer Hillside Select Cabernet Sauvignon 1995,Napa Valley, California,Cabernet Sauvignon,,1995
13372,Carruades de Lafite 1998,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1998
13373,Chateau Ducru-Beaucaillou 2009,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2009
13374,J.J. Prum Graacher Himmelreich Riesling Spatlese 1999,Mosel, Germany,Riesling,,1999
13375,Chateau La Conseillante (1.5 Liter Magnum) 2014,Pomerol, Bordeaux, France,Bordeaux Red Blends,,2014
13376,Chateau Charmail 2016,Haut Medoc, Bordeaux, France,Bordeaux Red Blends,,2016
13377,Colgin Cariad 2005,Napa Valley, California,Bordeaux Red Blends,,2005
13378,Chateau Pichon Longueville Comtesse de Lalande (Wine Stained Label) 1998,Pauillac, Bordeaux, France,Bordeaux Red Blends,,1998
13379,Chateau Montelena Estate Cabernet Sauvignon (1.5 Liter Magnum) 1997,Calistoga, Napa Valley, California,Cabernet Sauvignon,,1997
13380,Pride Mountain Vineyards Reserve Cabernet Sauvignon 2005,North Coast, California,Cabernet Sauvignon,,2005
13381,Chateau Leoville Poyferre 1990,St-Julien, Bordeaux, France,Bordeaux Red Blends,,1990
13382,Chateau Figeac 2018,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2018
13383,Silver Oak Napa Valley Cabernet Sauvignon 1992,Napa Valley, California,Cabernet Sauvignon,,1992
13384,Joseph Phelps Backus Vineyard Cabernet Sauvignon (stained label) 2002,Oakville, Napa Valley, California,Cabernet Sauvignon,,2002
13385,Dominus Estate 2007,Yountville, Napa Valley, California,Bordeaux Red Blends,,2007
13386,Pride Mountain Vineyards Reserve Cabernet Sauvignon 2007,North Coast, California,Cabernet Sauvignon,,2007
13387,Chateau Rauzan-Segla 2017,Margaux, Bordeaux, France,Bordeaux Red Blends,,2017
13388,Bond Pluribus 2004,Napa Valley, California,Cabernet Sauvignon,,2004
13389,Dalla Valle Cabernet Sauvignon 1995,Napa Valley, California,Cabernet Sauvignon,,1995
13390,Chateau Peby Faugeres (scuffed label) 2009,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2009
13391,Chateau Haut-Bailly 2012,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2012
13392,Harlan Estate 1998,Napa Valley, California,Bordeaux Red Blends,,1998
13393,Aubert UV Vineyard Pinot Noir 2012,Sonoma Coast, Sonoma County, California,Pinot Noir,,2012
13394,K Vintners Cattle King Syrah 2014,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2014
13395,DuMOL Russian River Valley Chardonnay 2010,Russian River, Sonoma County, California,Chardonnay,,2010
13396,Dom Perignon Vintage 1998,Champagne, France,Vintage Sparkling Wine,,1998
13397,Chateau Leoville Barton 2004,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2004
13398,Chateau Leoville Barton 2014,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2014
13399,Kistler Vineyards Hudson Chardonnay 2013,Carneros, California,Chardonnay,,2013
13400,Bond Melbury 2005,Napa Valley, California,Bordeaux Red Blends,,2005
13401,Chateau Ferran 2016,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2016
13402,Joseph Phelps Insignia 1998,Napa Valley, California,Bordeaux Red Blends,,1998
13403,Aubert UV-SL Vineyard Pinot Noir 2019,Sonoma Coast, Sonoma County, California,Pinot Noir,,2019
13404,Chateau Bernadotte 2010,Medoc, Bordeaux, France,Bordeaux Red Blends,,2010
13405,Ravenswood Old Hill Ranch Zinfandel 2007,Sonoma County, California,Zinfandel,,2007
13406,Chateau Fombrauge 2015,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2015
13407,Domaine de Chevalier 2014,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2014
13408,Silver Oak Alexander Valley Cabernet Sauvignon (3 Liter Bottle in OWC) 1997,Sonoma County, California,Cabernet Sauvignon,,1997
13409,Silver Oak Napa Valley Cabernet Sauvignon 2003,Napa Valley, California,Cabernet Sauvignon,,2003
13410,Cayuse Armada Syrah 2007,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2007
13411,Chateau Ausone 2018,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2018
13412,Mas de Boislauzon Chateauneuf-du-Pape Cuvee du Quet 2003,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2003
13413,Chateau Malescot St. Exupery 2016,Margaux, Bordeaux, France,Bordeaux Red Blends,,2016
13414,Aldo Conterno Colonnello Barolo 2001,Barolo, Piedmont, Italy,Nebbiolo,,2001
13415,Chateau Montelena Estate Cabernet Sauvignon 1989,Calistoga, Napa Valley, California,Cabernet Sauvignon,,1989
13416,Chateau d'Issan 2012,Margaux, Bordeaux, France,Bordeaux Red Blends,,2012
13417,Chateau La Mission Haut-Brion 2018,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2018
13418,Chateau Saint-Pierre 2010,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2010
